('5133.52', '1994.75')
('5161.24', '1994.75')
('5187.51', '1994.75')
('5216.69', '1994.75')
('5244.42', '1994.75')
('5272.14', '1996.21')
('5299.87', '1996.21')
('5327.59', '1997.66')
('5355.32', '1997.66')
('5383.04', '1997.66')
('5437.03', '1997.66')
('5464.76', '1997.66')
('5410.77', '1999.12')
('5492.48', '1999.12')
('5520.21', '1999.12')
('5547.93', '1999.12')
('5574.20', '1999.12')
('5603.38', '1999.12')
('5629.65', '2000.58')
('5657.37', '2000.58')
('5685.10', '1999.12')
('5712.82', '2000.58')
('5739.09', '2000.58')
('5766.82', '2000.58')
('5794.54', '2000.58')
('5822.27', '2002.04')
('5848.53', '2002.04')
('5876.26', '2002.04')
('5903.98', '2002.04')
('5931.71', '2003.50')
('5959.43', '2003.50')
('5987.16', '2003.50')
('6013.42', '2003.50')
('6041.15', '2003.50')
('6068.87', '2004.96')
('6096.60', '2004.96')
('6122.86', '2004.96')
('6150.59', '2004.96')
('6178.31', '2004.96')
('6206.04', '2004.96')
('6232.31', '2004.96')
('6260.03', '2006.42')
('6343.21', '2006.42')
('6287.76', '2007.88')
('6315.48', '2007.88')
('6369.47', '2007.88')
('6397.20', '2007.88')
('6424.92', '2007.88')
('6452.65', '2009.34')
('6480.37', '2009.34')
('6506.64', '2009.34')
('6534.36', '2009.34')
('6562.09', '2010.80')
('6589.81', '2010.80')
('6617.54', '2010.80')
('6643.80', '2012.26')
('4500.22', '2142.13')
('4527.94', '2142.13')
('4555.67', '2142.13')
('4583.39', '2142.13')
('315.19', '2175.69')
('331.24', '2175.69')
('363.34', '2175.69')
('386.69', '2175.69')
('410.04', '2175.69')
('434.85', '2175.69')
('459.65', '2175.69')
('483.00', '2177.15')
('507.81', '2177.15')
('531.15', '2177.15')
('554.50', '2177.15')
('579.31', '2177.15')
('602.66', '2178.61')
('627.46', '2177.15')
('650.81', '2178.61')
('674.16', '2178.61')
('698.96', '2178.61')
('722.31', '2178.61')
('745.66', '2178.61')
('770.47', '2180.07')
('793.81', '2180.07')
('818.62', '2180.07')
('841.97', '2180.07')
('866.77', '2181.53')
('913.47', '2180.07')
('938.27', '2180.07')
('961.62', '2180.07')
('984.97', '2181.53')
('1009.78', '2181.53')
('1034.58', '2181.53')
('1059.39', '2181.53')
('1082.74', '2181.53')
('1107.54', '2181.53')
('1130.89', '2181.53')
('1155.70', '2182.98')
('1179.05', '2182.98')
('1203.85', '2182.98')
('1227.20', '2184.44')
('1252.01', '2184.44')
('1276.81', '2184.44')
('1301.62', '2184.44')
('1348.31', '2184.44')
('1323.51', '2185.90')
('1371.66', '2185.90')
('1395.01', '2185.90')
('1419.82', '2185.90')
('1443.16', '2185.90')
('1467.97', '2187.36')
('1491.32', '2185.90')
('1516.12', '2187.36')
('1539.47', '2187.36')
('1564.28', '2187.36')
('1587.63', '2187.36')
('1612.43', '2187.36')
('1635.78', '2187.36')
('1660.59', '2187.36')
('1683.93', '2187.36')
('1708.74', '2188.82')
('1732.09', '2188.82')
('1755.44', '2188.82')
('1780.24', '2190.28')
('1803.59', '2190.28')
('1828.40', '2190.28')
('1851.74', '2190.28')
('1876.55', '2190.28')
('1899.90', '2190.28')
('1972.86', '2190.28')
('1996.21', '2190.28')
('2021.01', '2190.28')
('1924.70', '2191.74')
('1948.05', '2191.74')
('2044.36', '2191.74')
('2069.17', '2191.74')
('2093.97', '2193.20')
('2117.32', '2191.74')
('2140.67', '2193.20')
('2165.47', '2193.20')
('2188.82', '2193.20')
('2212.17', '2193.20')
('2236.98', '2194.66')
('2260.32', '2194.66')
('2285.13', '2194.66')
('2309.94', '2196.12')
('2333.28', '2196.12')
('2358.09', '2196.12')
('2381.44', '2196.12')
('2404.79', '2196.12')
('2429.59', '2197.58')
('2452.94', '2197.58')
('2477.75', '2197.58')
('2501.09', '2197.58')
('2525.90', '2199.04')
('2549.25', '2199.04')
('2572.60', '2199.04')
('2597.40', '2199.04')
('2620.75', '2199.04')
('2644.10', '2200.50')
('2668.90', '2200.50')
('2692.25', '2200.50')
('2715.60', '2200.50')
('2740.40', '2200.50')
('2763.75', '2201.95')
('2788.56', '2200.50')
('2811.91', '2201.95')
('2836.71', '2201.95')
('2860.06', '2201.95')
('2931.56', '2201.95')
('2954.91', '2201.95')
('2883.41', '2203.41')
('2908.21', '2203.41')
('2979.72', '2203.41')
('3003.06', '2203.41')
('3027.87', '2203.41')
('3051.22', '2203.41')
('3076.02', '2203.41')
('3099.37', '2203.41')
('3122.72', '2203.41')
('3147.53', '2203.41')
('3165.04', '2204.87')
('3194.22', '2204.87')
('3290.53', '2204.87')
('3315.34', '2203.41')
('3338.68', '2203.41')
('3363.49', '2203.41')
('3386.84', '2203.41')
('3410.18', '2204.87')
('3433.53', '2204.87')
('3458.34', '2204.87')
('3219.03', '2206.33')
('3242.37', '2206.33')
('3265.72', '2207.79')
('3481.69', '2206.33')
('3506.49', '2206.33')
('3529.84', '2206.33')
('3554.65', '2209.25')
('3576.53', '2209.25')
('3601.34', '2209.25')
('3626.15', '2209.25')
('3649.50', '2210.71')
('3672.84', '2210.71')
('3722.46', '2209.25')
('3745.80', '2210.71')
('3769.15', '2210.71')
('3793.96', '2210.71')
('3697.65', '2212.17')
('4082.88', '2470.45')
('4110.61', '2470.45')
('4138.33', '2471.91')
('4166.06', '2471.91')
('4192.32', '2471.91')
('4220.05', '2471.91')
('4247.77', '2471.91')
('4275.50', '2471.91')
('4303.22', '2471.91')
('4329.49', '2473.37')
('4358.67', '2473.37')
('4384.94', '2473.37')
('4412.66', '2473.37')
('4440.39', '2473.37')
('4468.11', '2474.83')
('4495.84', '2474.83')
('4523.56', '2474.83')
('4549.83', '2474.83')
('4579.02', '2474.83')
('4605.28', '2476.29')
('4633.01', '2476.29')
('4660.73', '2476.29')
('4688.46', '2476.29')
('4716.18', '2476.29')
('4743.91', '2476.29')
('4771.63', '2476.29')
('4799.36', '2477.75')
('4825.62', '2477.75')
('4853.35', '2477.75')
('4881.07', '2479.21')
('4908.80', '2479.21')
('4936.52', '2479.21')
('4962.79', '2480.66')
('4990.51', '2480.66')
('5018.24', '2480.66')
('7268.35', '2658.69')
('7296.07', '2658.69')
('7323.80', '2658.69')
('7351.52', '2658.69')
('7377.79', '2658.69')
('7405.51', '2660.15')
('7433.24', '2660.15')
('7460.96', '2660.15')
('7488.69', '2661.61')
('7516.41', '2661.61')
('7542.68', '2661.61')
('7570.40', '2661.61')
('7598.13', '2661.61')
('7624.40', '2663.07')
('7652.12', '2663.07')
('7679.85', '2663.07')
('7706.11', '2664.53')
('7735.30', '2664.53')
('7761.56', '2664.53')
('7789.29', '2664.53')
('7817.01', '2664.53')
('7843.28', '2664.53')
('7871.00', '2665.98')
('7898.73', '2665.98')
('7926.45', '2665.98')
('7952.72', '2665.98')
('354.59', '2683.50')
('306.44', '2684.95')
('377.94', '2684.95')
('402.74', '2684.95')
('427.55', '2684.95')
('450.90', '2686.41')
('475.70', '2686.41')
('500.51', '2687.87')
('523.86', '2687.87')
('547.21', '2687.87')
('572.01', '2687.87')
('595.36', '2687.87')
('618.71', '2687.87')
('643.51', '2687.87')
('666.86', '2689.33')
('691.67', '2689.33')
('715.02', '2689.33')
('739.82', '2689.33')
('763.17', '2689.33')
('786.52', '2690.79')
('811.32', '2690.79')
('834.67', '2690.79')
('859.48', '2690.79')
('906.17', '2692.25')
('930.98', '2692.25')
('954.33', '2692.25')
('977.67', '2693.71')
('1002.48', '2693.71')
('1025.83', '2693.71')
('1047.72', '2693.71')
('1071.06', '2693.71')
('1092.95', '2693.71')
('1117.76', '2693.71')
('1142.56', '2693.71')
('1165.91', '2693.71')
('1189.26', '2695.17')
('1214.07', '2695.17')
('1237.41', '2695.17')
('1262.22', '2695.17')
('1287.03', '2695.17')
('1310.37', '2695.17')
('1335.18', '2696.63')
('1358.53', '2696.63')
('1383.34', '2696.63')
('1409.60', '2696.63')
('1432.95', '2696.63')
('1457.76', '2696.63')
('1484.02', '2698.09')
('1507.37', '2698.09')
('1532.18', '2698.09')
('1555.52', '2698.09')
('1580.33', '2698.09')
('1603.68', '2698.09')
('1628.48', '2698.09')
('1651.83', '2698.09')
('1676.64', '2699.55')
('1699.98', '2699.55')
('1724.79', '2699.55')
('1748.14', '2699.55')
('1771.49', '2699.55')
('1796.29', '2701.01')
('1819.64', '2701.01')
('1844.45', '2701.01')
('1869.25', '2701.01')
('1892.60', '2702.47')
('1915.95', '2702.47')
('1940.76', '2702.47')
('1965.56', '2702.47')
('1988.91', '2702.47')
('2012.26', '2702.47')
('2037.06', '2703.92')
('2085.22', '2703.92')
('2108.56', '2703.92')
('2133.37', '2703.92')
('2158.18', '2703.92')
('2181.53', '2703.92')
('2206.33', '2703.92')
('2229.68', '2703.92')
('2254.49', '2703.92')
('2277.83', '2703.92')
('2301.18', '2705.38')
('2325.99', '2705.38')
('2349.34', '2705.38')
('2372.68', '2705.38')
('2397.49', '2705.38')
('2420.84', '2706.84')
('2445.64', '2706.84')
('2468.99', '2706.84')
('2493.80', '2706.84')
('2517.15', '2706.84')
('2541.95', '2708.30')
('2565.30', '2708.30')
('2590.11', '2708.30')
('2636.80', '2709.76')
('2661.61', '2709.76')
('2684.95', '2709.76')
('2708.30', '2709.76')
('2733.11', '2709.76')
('2756.46', '2709.76')
('2622.21', '2712.68')
('2781.26', '2711.22')
('2804.61', '2711.22')
('2829.42', '2711.22')
('2852.76', '2712.68')
('2876.11', '2712.68')
('2900.92', '2712.68')
('2925.73', '2712.68')
('2949.07', '2712.68')
('2972.42', '2712.68')
('2997.23', '2712.68')
('3020.57', '2712.68')
('3043.92', '2714.14')
('3068.73', '2714.14')
('3092.08', '2714.14')
('3116.88', '2714.14')
('3140.23', '2714.14')
('3189.84', '2714.14')
('3213.19', '2714.14')
('3238.00', '2715.60')
('3261.34', '2715.60')
('3284.69', '2715.60')
('3332.85', '2715.60')
('3309.50', '2717.06')
('3356.19', '2717.06')
('3381.00', '2717.06')
('3404.35', '2717.06')
('3427.69', '2717.06')
('3452.50', '2717.06')
('3475.85', '2717.06')
('3499.20', '2717.06')
('3524.00', '2717.06')
('3547.35', '2718.52')
('3572.16', '2718.52')
('3595.50', '2718.52')
('3620.31', '2718.52')
('3645.12', '2718.52')
('3668.47', '2718.52')
('3693.27', '2718.52')
('3716.62', '2718.52')
('3739.97', '2719.98')
('3763.31', '2719.98')
('3786.66', '2719.98')
('2617.83', '2944.69')
('4075.59', '3001.60')
('4103.31', '3003.06')
('4132.50', '3003.06')
('4158.76', '3004.52')
('4187.95', '3004.52')
('4214.21', '3003.06')
('4241.94', '3004.52')
('4269.66', '3003.06')
('4297.39', '3004.52')
('4325.11', '3004.52')
('4434.55', '3004.52')
('4462.28', '3004.52')
('4485.63', '3004.52')
('4352.84', '3005.98')
('4380.56', '3005.98')
('4406.83', '3005.98')
('4517.73', '3005.98')
('4545.45', '3005.98')
('4573.18', '3005.98')
('4600.90', '3007.44')
('4628.63', '3007.44')
('4654.89', '3007.44')
('4682.62', '3007.44')
('4710.34', '3007.44')
('4738.07', '3008.90')
('4765.79', '3008.90')
('4793.52', '3008.90')
('4821.24', '3008.90')
('4848.97', '3008.90')
('4875.24', '3010.36')
('4902.96', '3010.36')
('4930.69', '3010.36')
('4958.41', '3010.36')
('4984.68', '3010.36')
('5012.40', '3010.36')
('5040.13', '3010.36')
('5067.85', '3010.36')
('5095.58', '3011.82')
('5123.30', '3011.82')
('5151.03', '3011.82')
('5177.29', '3011.82')
('5205.02', '3013.28')
('5232.74', '3011.82')
('5260.47', '3011.82')
('5288.19', '3011.82')
('5315.92', '3011.82')
('5343.64', '3013.28')
('5371.37', '3014.74')
('5397.63', '3014.74')
('5425.36', '3014.74')
('5453.08', '3014.74')
('5480.81', '3016.20')
('5508.53', '3016.20')
('5536.26', '3016.20')
('5590.25', '3016.20')
('5617.98', '3016.20')
('5562.53', '3017.66')
('5645.70', '3017.66')
('5674.89', '3017.66')
('5699.69', '3017.66')
('5727.42', '3017.66')
('5755.14', '3019.11')
('5782.87', '3019.11')
('5809.13', '3019.11')
('5836.86', '3020.57')
('5864.58', '3020.57')
('5892.31', '3020.57')
('5920.03', '3020.57')
('5947.76', '3022.03')
('5975.48', '3022.03')
('6001.75', '3022.03')
('6029.47', '3022.03')
('6057.20', '3022.03')
('6084.92', '3020.57')
('6112.65', '3022.03')
('6140.37', '3022.03')
('6166.64', '3022.03')
('6194.37', '3023.49')
('6222.09', '3023.49')
('6249.82', '3023.49')
('6277.54', '3024.95')
('6303.81', '3024.95')
('6331.53', '3024.95')
('6359.26', '3024.95')
('6386.98', '3024.95')
('6414.71', '3026.41')
('6440.97', '3026.41')
('6468.70', '3026.41')
('6496.42', '3026.41')
('6524.15', '3026.41')
('6551.87', '3026.41')
('6579.60', '3027.87')
('6605.86', '3027.87')
('6633.59', '3027.87')
('6661.31', '3029.33')
('6689.04', '3029.33')
('6715.31', '3029.33')
('6743.03', '3030.79')
('6770.76', '3029.33')
('6798.48', '3029.33')
('6826.21', '3029.33')
('6852.47', '3029.33')
('6880.20', '3030.79')
('6907.92', '3030.79')
('6935.65', '3030.79')
('6963.37', '3030.79')
('6989.64', '3030.79')
('7017.36', '3032.25')
('7045.09', '3032.25')
('7072.81', '3032.25')
('7099.08', '3033.71')
('7126.80', '3032.25')
('7154.53', '3033.71')
('7182.25', '3033.71')
('7208.52', '3033.71')
('7236.24', '3033.71')
('7263.97', '3033.71')
('7291.69', '3035.17')
('7317.96', '3036.63')
('7345.69', '3036.63')
('7373.41', '3036.63')
('7401.14', '3036.63')
('7428.86', '3036.63')
('7456.59', '3036.63')
('7482.85', '3038.08')
('7510.58', '3038.08')
('7538.30', '3038.08')
('7566.03', '3038.08')
('7587.92', '3038.08')
('7620.02', '3038.08')
('7647.74', '3038.08')
('7674.01', '3038.08')
('7701.73', '3039.54')
('7729.46', '3039.54')
('7755.73', '3039.54')
('7783.45', '3039.54')
('7811.18', '3039.54')
('7838.90', '3041.00')
('7865.17', '3041.00')
('7892.89', '3041.00')
('7920.62', '3041.00')
('7946.88', '3042.46')
('296.22', '3197.14')
('319.57', '3197.14')
('344.37', '3197.14')
('392.53', '3197.14')
('415.88', '3197.14')
('369.18', '3198.60')
('440.68', '3198.60')
('465.49', '3198.60')
('488.84', '3198.60')
('512.18', '3200.06')
('536.99', '3198.60')
('561.80', '3198.60')
('586.60', '3200.06')
('611.41', '3200.06')
('636.22', '3200.06')
('659.56', '3200.06')
('682.91', '3200.06')
('707.72', '3200.06')
('731.07', '3200.06')
('754.41', '3201.52')
('779.22', '3201.52')
('802.57', '3202.98')
('827.37', '3202.98')
('850.72', '3202.98')
('875.53', '3202.98')
('898.88', '3202.98')
('923.68', '3204.44')
('947.03', '3204.44')
('970.38', '3204.44')
('993.73', '3204.44')
('1017.07', '3204.44')
('1040.42', '3205.89')
('1065.23', '3208.81')
('1088.57', '3208.81')
('1111.92', '3208.81')
('1136.73', '3208.81')
('1304.54', '3208.81')
('1329.34', '3208.81')
('1354.15', '3208.81')
('1378.96', '3208.81')
('1402.31', '3208.81')
('1427.11', '3208.81')
('1451.92', '3208.81')
('1476.73', '3208.81')
('1501.53', '3208.81')
('1524.88', '3208.81')
('1548.23', '3208.81')
('1573.03', '3208.81')
('1597.84', '3208.81')
('1621.19', '3208.81')
('1644.53', '3208.81')
('1669.34', '3208.81')
('1160.08', '3210.27')
('1183.42', '3210.27')
('1206.77', '3210.27')
('1230.12', '3210.27')
('1254.92', '3210.27')
('1279.73', '3210.27')
('1692.69', '3210.27')
('1717.50', '3210.27')
('1740.84', '3210.27')
('1765.65', '3210.27')
('1789.00', '3211.73')
('1813.80', '3211.73')
('1837.15', '3211.73')
('1861.96', '3210.27')
('1885.31', '3210.27')
('1910.11', '3210.27')
('1933.46', '3211.73')
('1958.27', '3211.73')
('1981.61', '3213.19')
('2006.42', '3213.19')
('2029.77', '3213.19')
('2050.20', '3213.19')
('2077.92', '3213.19')
('2101.27', '3213.19')
('2126.08', '3213.19')
('2149.42', '3213.19')
('2174.23', '3213.19')
('2197.58', '3213.19')
('2222.38', '3214.65')
('2245.73', '3214.65')
('2270.54', '3214.65')
('2293.89', '3216.11')
('2318.69', '3216.11')
('2343.50', '3216.11')
('2366.85', '3217.57')
('2390.19', '3217.57')
('2415.00', '3217.57')
('2438.35', '3217.57')
('2461.69', '3217.57')
('2486.50', '3217.57')
('2509.85', '3217.57')
('2534.66', '3217.57')
('2559.46', '3219.03')
('2582.81', '3219.03')
('2607.62', '3219.03')
('2630.96', '3219.03')
('2654.31', '3219.03')
('2679.12', '3220.49')
('2702.47', '3220.49')
('2728.73', '3220.49')
('2752.08', '3220.49')
('2775.43', '3220.49')
('2823.58', '3220.49')
('2846.93', '3220.49')
('2800.23', '3221.95')
('2870.27', '3221.95')
('2895.08', '3221.95')
('2918.43', '3223.40')
('2943.24', '3223.40')
('2966.58', '3223.40')
('2991.39', '3223.40')
('3016.20', '3223.40')
('3041.00', '3223.40')
('3064.35', '3223.40')
('3087.70', '3223.40')
('3135.85', '3223.40')
('3159.20', '3223.40')
('3184.01', '3223.40')
('3207.35', '3223.40')
('3230.70', '3223.40')
('3111.05', '3224.86')
('3255.51', '3224.86')
('3278.85', '3224.86')
('3303.66', '3224.86')
('3327.01', '3226.32')
('3350.36', '3226.32')
('3375.16', '3226.32')
('3398.51', '3227.78')
('3423.32', '3227.78')
('3446.66', '3227.78')
('3470.01', '3229.24')
('3494.82', '3229.24')
('3518.17', '3229.24')
('3541.51', '3229.24')
('3589.67', '3229.24')
('3613.02', '3229.24')
('3637.82', '3229.24')
('3685.98', '3229.24')
('3564.86', '3230.70')
('3661.17', '3230.70')
('3709.32', '3230.70')
('3734.13', '3230.70')
('3757.48', '3230.70')
('3780.82', '3230.70')
('4209.83', '3488.98')
('4071.21', '3490.44')
('4098.93', '3490.44')
('4126.66', '3490.44')
('4154.38', '3490.44')
('4182.11', '3490.44')
('4237.56', '3490.44')
('4263.82', '3490.44')
('4291.55', '3490.44')
('4319.27', '3490.44')
('4347.00', '3491.90')
('4374.73', '3491.90')
('4405.37', '3491.90')
('4430.18', '3493.36')
('4457.90', '3493.36')
('4484.17', '3493.36')
('4513.35', '3493.36')
('4539.62', '3494.82')
('4567.34', '3493.36')
('4595.07', '3493.36')
('4622.79', '3494.82')
('4650.52', '3494.82')
('4676.78', '3494.82')
('4704.51', '3494.82')
('4732.23', '3494.82')
('4759.96', '3494.82')
('4787.68', '3494.82')
('4815.41', '3494.82')
('4843.13', '3496.28')
('4870.86', '3496.28')
('4898.58', '3497.74')
('4926.31', '3497.74')
('4952.57', '3499.20')
('4980.30', '3499.20')
('5008.02', '3499.20')
('5035.75', '3499.20')
('5063.47', '3499.20')
('5091.20', '3499.20')
('5117.47', '3499.20')
('5146.65', '3499.20')
('5172.92', '3500.66')
('5200.64', '3500.66')
('5228.37', '3500.66')
('5257.55', '3500.66')
('5285.27', '3500.66')
('5313.00', '3500.66')
('5420.98', '3500.66')
('5340.73', '3502.11')
('5366.99', '3502.11')
('5394.72', '3502.11')
('5448.71', '3502.11')
('5476.43', '3502.11')
('5504.16', '3502.11')
('5531.88', '3502.11')
('5558.15', '3503.57')
('5585.87', '3503.57')
('5613.60', '3505.03')
('5641.32', '3505.03')
('5667.59', '3505.03')
('5695.31', '3505.03')
('5723.04', '3506.49')
('5750.76', '3505.03')
('5778.49', '3505.03')
('5806.21', '3505.03')
('5833.94', '3505.03')
('5860.21', '3505.03')
('5887.93', '3506.49')
('5915.66', '3505.03')
('5943.38', '3507.95')
('5971.11', '3507.95')
('5997.37', '3507.95')
('6025.10', '3507.95')
('6052.82', '3507.95')
('6080.55', '3509.41')
('6108.27', '3509.41')
('6136.00', '3509.41')
('6162.26', '3509.41')
('6189.99', '3509.41')
('6354.88', '3509.41')
('6217.71', '3510.87')
('6245.44', '3510.87')
('6273.16', '3510.87')
('6299.43', '3510.87')
('6327.15', '3510.87')
('6384.06', '3510.87')
('6410.33', '3510.87')
('6438.05', '3512.33')
('6465.78', '3512.33')
('6492.05', '3512.33')
('6519.77', '3512.33')
('6547.50', '3512.33')
('6573.76', '3513.79')
('6601.49', '3513.79')
('6629.21', '3513.79')
('6656.94', '3515.25')
('6684.66', '3515.25')
('6710.93', '3515.25')
('6738.65', '3515.25')
('6766.38', '3515.25')
('6794.10', '3516.71')
('6821.83', '3516.71')
('6848.09', '3516.71')
('6875.82', '3516.71')
('6903.54', '3518.17')
('6931.27', '3518.17')
('6958.99', '3518.17')
('6985.26', '3518.17')
('7040.71', '3518.17')
('7066.98', '3518.17')
('7012.98', '3519.63')
('7096.16', '3519.63')
('7122.43', '3519.63')
('7150.15', '3519.63')
('7177.88', '3519.63')
('7204.14', '3519.63')
('7231.87', '3519.63')
('7259.59', '3519.63')
('7287.32', '3519.63')
('7315.04', '3521.08')
('7341.31', '3521.08')
('7369.03', '3521.08')
('7396.76', '3521.08')
('7424.48', '3521.08')
('7452.21', '3522.54')
('7479.93', '3522.54')
('7507.66', '3522.54')
('7535.38', '3524.00')
('7561.65', '3524.00')
('7587.92', '3524.00')
('7615.64', '3524.00')
('7643.37', '3524.00')
('7669.63', '3524.00')
('7697.36', '3524.00')
('7725.08', '3524.00')
('7752.81', '3524.00')
('7780.53', '3525.46')
('7806.80', '3525.46')
('7834.52', '3525.46')
('7860.79', '3526.92')
('7888.51', '3526.92')
('7916.24', '3526.92')
('7943.96', '3526.92')
('8186.19', '3630.53')
('8213.92', '3630.53')
('8241.64', '3630.53')
('8267.91', '3630.53')
('8295.63', '3630.53')
('8323.36', '3630.53')
('8351.08', '3631.98')
('8378.81', '3631.98')
('8405.08', '3631.98')
('8432.80', '3631.98')
('8460.53', '3631.98')
('8486.79', '3631.98')
('8514.52', '3633.44')
('8542.24', '3633.44')
('8568.51', '3633.44')
('8596.23', '3633.44')
('8623.96', '3634.90')
('8651.68', '3633.44')
('8677.95', '3633.44')
('8705.67', '3633.44')
('8761.12', '3634.90')
('8727.56', '3636.36')
('8787.39', '3636.36')
('8815.11', '3636.36')
('8842.84', '3636.36')
('8870.56', '3636.36')
('8896.83', '3636.36')
('8924.56', '3637.82')
('8950.82', '3636.36')
('8978.55', '3637.82')
('9006.27', '3637.82')
('9032.54', '3637.82')
('9060.26', '3637.82')
('9087.99', '3637.82')
('9115.71', '3637.82')
('9141.98', '3637.82')
('9169.70', '3637.82')
('9197.43', '3639.28')
('9225.15', '3639.28')
('9251.42', '3639.28')
('9279.15', '3639.28')
('9306.87', '3640.74')
('9334.60', '3640.74')
('9360.86', '3640.74')
('9388.59', '3640.74')
('9416.31', '3640.74')
('9442.58', '3640.74')
('9470.30', '3640.74')
('9606.01', '3640.74')
('9633.73', '3640.74')
('9498.03', '3642.20')
('9524.29', '3642.20')
('9552.02', '3642.20')
('9579.74', '3642.20')
('9661.46', '3642.20')
('9689.18', '3643.66')
('9715.45', '3643.66')
('9743.18', '3643.66')
('9770.90', '3643.66')
('9798.63', '3643.66')
('9824.89', '3643.66')
('9852.62', '3645.12')
('9880.34', '3645.12')
('9908.07', '3646.58')
('9934.33', '3646.58')
('9962.06', '3646.58')
('9989.78', '3646.58')
('10016.05', '3646.58')
('10043.77', '3648.04')
('10071.50', '3648.04')
('10099.22', '3648.04')
('10125.49', '3648.04')
('10153.21', '3648.04')
('10180.94', '3648.04')
('10208.66', '3649.50')
('10234.93', '3648.04')
('10262.66', '3649.50')
('10288.92', '3649.50')
('10316.65', '3649.50')
('10344.37', '3649.50')
('10372.10', '3649.50')
('10398.36', '3650.95')
('10426.09', '3650.95')
('10452.35', '3650.95')
('10480.08', '3652.41')
('10506.34', '3652.41')
('10534.07', '3650.95')
('10561.79', '3652.41')
('10588.06', '3652.41')
('10615.79', '3652.41')
('10642.05', '3652.41')
('10669.78', '3650.95')
('10697.50', '3652.41')
('10723.77', '3652.41')
('10751.49', '3652.41')
('10779.22', '3652.41')
('10806.94', '3653.87')
('10833.21', '3653.87')
('10860.93', '3653.87')
('10888.66', '3655.33')
('10914.92', '3655.33')
('10942.65', '3655.33')
('10966.00', '3653.87')
('10998.10', '3655.33')
('11025.82', '3655.33')
('11052.09', '3656.79')
('11079.82', '3656.79')
('11106.08', '3656.79')
('11133.81', '3656.79')
('11161.53', '3656.79')
('11187.80', '3656.79')
('11215.52', '3656.79')
('11241.79', '3656.79')
('11268.05', '3656.79')
('11294.32', '3658.25')
('11322.05', '3658.25')
('11349.77', '3659.71')
('11376.04', '3661.17')
('11403.76', '3661.17')
('11431.49', '3661.17')
('11457.75', '3661.17')
('11485.48', '3661.17')
('11511.74', '3661.17')
('11578.87', '3662.63')
('11605.13', '3662.63')
('11632.86', '3662.63')
('11659.12', '3662.63')
('11686.85', '3662.63')
('11714.57', '3662.63')
('11742.30', '3662.63')
('11768.56', '3662.63')
('11794.83', '3664.09')
('11821.10', '3664.09')
('11848.82', '3664.09')
('11876.55', '3664.09')
('11930.54', '3664.09')
('11902.81', '3665.55')
('4402.45', '3713.70')
('11485.48', '3916.53')
('3486.06', '4017.22')
('3541.51', '4017.22')
('3569.24', '4017.22')
('3596.96', '4017.22')
('3623.23', '4017.22')
('4093.10', '4017.22')
('4120.82', '4015.76')
('3513.79', '4018.68')
('3650.95', '4018.68')
('3678.68', '4018.68')
('3706.40', '4020.14')
('3734.13', '4018.68')
('3761.85', '4020.14')
('3789.58', '4020.14')
('3817.31', '4020.14')
('3845.03', '4020.14')
('3872.76', '4021.60')
('3900.48', '4021.60')
('3926.75', '4021.60')
('4065.37', '4021.60')
('4148.55', '4023.05')
('4176.27', '4023.05')
('4204.00', '4023.05')
('4231.72', '4023.05')
('4259.45', '4024.51')
('4285.71', '4024.51')
('4313.44', '4024.51')
('4341.16', '4025.97')
('4368.89', '4025.97')
('4396.61', '4025.97')
('4424.34', '4025.97')
('4452.06', '4025.97')
('4478.33', '4024.51')
('4506.05', '4024.51')
('4533.78', '4025.97')
('4561.50', '4025.97')
('4589.23', '4027.43')
('4616.95', '4027.43')
('4644.68', '4027.43')
('4672.40', '4027.43')
('4700.13', '4027.43')
('4727.85', '4028.89')
('4754.12', '4028.89')
('4781.85', '4028.89')
('4809.57', '4028.89')
('4837.30', '4028.89')
('4865.02', '4028.89')
('4892.75', '4028.89')
('4919.01', '4028.89')
('4946.74', '4028.89')
('4974.46', '4028.89')
('5002.19', '4028.89')
('5029.91', '4030.35')
('5057.64', '4030.35')
('5085.36', '4030.35')
('5111.63', '4031.81')
('5140.81', '4031.81')
('5167.08', '4031.81')
('5194.80', '4031.81')
('5222.53', '4031.81')
('5250.25', '4031.81')
('5277.98', '4031.81')
('5305.70', '4031.81')
('5331.97', '4033.27')
('5359.69', '4033.27')
('5387.42', '4033.27')
('5415.15', '4033.27')
('5442.87', '4033.27')
('5470.60', '4033.27')
('5498.32', '4033.27')
('5524.59', '4034.73')
('5552.31', '4034.73')
('5580.04', '4034.73')
('5607.76', '4034.73')
('5635.49', '4034.73')
('5663.21', '4036.19')
('5689.48', '4036.19')
('5717.20', '4036.19')
('5744.93', '4036.19')
('5772.65', '4036.19')
('5800.38', '4036.19')
('5828.10', '4037.65')
('5855.83', '4037.65')
('5882.09', '4039.11')
('5909.82', '4039.11')
('5937.54', '4039.11')
('5965.27', '4039.11')
('5992.99', '4039.11')
('6019.26', '4039.11')
('6046.98', '4039.11')
('6074.71', '4039.11')
('6102.44', '4040.56')
('6130.16', '4040.56')
('6157.89', '4040.56')
('6184.15', '4040.56')
('6211.88', '4042.02')
('6239.60', '4042.02')
('6267.33', '4042.02')
('6295.05', '4042.02')
('6321.32', '4042.02')
('6349.04', '4042.02')
('6376.77', '4042.02')
('6404.49', '4043.48')
('6432.22', '4043.48')
('6459.94', '4043.48')
